date,Month,Districts,10day_avg,30day_avg
05/11/2022,May,Gampaha,98.5071,291.3603
5/21/2022,May,Gampaha,100.3241,294.8652
06/01/2022,June,Gampaha,93.2043,292.0355
06/11/2022,June,Gampaha,77.9759,271.5043
6/21/2022,June,Gampaha,73.9702,245.1504
07/01/2022,July,Gampaha,49.1504,201.0965
07/11/2022,July,Gampaha,47.9199,171.0404
7/21/2022,July,Gampaha,44.5206,141.5908
08/01/2022,August,Gampaha,28.795,121.2355
08/11/2022,August,Gampaha,44.9844,118.3
8/21/2022,August,Gampaha,48.0823,121.8617
09/01/2022,September,Gampaha,67.8809,160.9475
09/11/2022,September,Gampaha,72.0482,188.0113
9/21/2022,September,Gampaha,87.4461,227.3752
10/01/2022,Octomber,Gampaha,110.7433,270.2376
10/11/2022,Octomber,Gampaha,142.9865,341.1759
10/21/2022,Octomber,Gampaha,155.0099,408.7397
11/01/2022,November,Gampaha,121.295,419.2915
11/11/2022,November,Gampaha,105.334,381.639
11/21/2022,November,Gampaha,115.3291,341.9582
12/01/2022,December,Gampaha,57.8624,278.5255
12/11/2022,December,Gampaha,48.3319,221.5234
12/21/2022,December,Gampaha,40.8035,146.9979
01/01/2023,January,Gampaha,31.1596,120.295
01/11/2023,January,Gampaha,26.1447,98.1078
1/21/2023,January,Gampaha,28.0532,85.3574
02/01/2023,February,Gampaha,31.6908,85.8887
02/11/2023,February,Gampaha,28.5489,88.2929
2/21/2023,February,Gampaha,25.0092,85.2489
03/01/2023,March,Gampaha,41.3348,94.8929
03/11/2023,March,Gampaha,45.9582,112.3021
3/21/2023,March,Gampaha,52.0014,139.2943
04/01/2023,April,Gampaha,82.5674,180.527
04/11/2023,April,Gampaha,86.2135,220.7823
4/21/2023,April,Gampaha,96.8191,265.6
05/01/2023,May,Gampaha,96.034,279.0667
05/11/2023,May,Gampaha,98.5071,291.3603
5/21/2023,May,Gampaha,100.3241,294.8652
06/01/2023,June,Gampaha,93.2043,292.0355
06/11/2023,June,Gampaha,77.9759,271.5043
6/21/2023,June,Gampaha,73.9702,245.1504
07/01/2023,July,Gampaha,49.1504,201.0965
07/11/2023,July,Gampaha,47.9199,171.0404
7/21/2023,July,Gampaha,44.5206,141.5908
08/01/2023,August,Gampaha,28.795,121.2355
08/11/2023,August,Gampaha,44.9844,118.3
8/21/2023,August,Gampaha,48.0823,121.8617
09/01/2023,September,Gampaha,67.8809,160.9475
09/11/2023,September,Gampaha,72.0482,188.0113
9/21/2023,September,Gampaha,87.4461,227.3752
10/01/2023,Octomber,Gampaha,110.7433,270.2376
10/11/2023,Octomber,Gampaha,142.9865,341.1759
10/21/2023,Octomber,Gampaha,155.0099,408.7397
11/01/2023,November,Gampaha,121.295,419.2915
11/11/2023,November,Gampaha,105.334,381.639
11/21/2023,November,Gampaha,115.3291,341.9582
12/01/2023,December,Gampaha,57.8624,278.5255
12/11/2023,December,Gampaha,48.3319,221.5234
12/21/2023,December,Gampaha,40.8035,146.9979
01/01/2024,January,Gampaha,31.1596,120.295
01/11/2024,January,Gampaha,26.1447,98.1078
1/21/2024,January,Gampaha,28.0532,85.3574
02/01/2024,February,Gampaha,31.6908,85.8887
02/11/2024,February,Gampaha,28.5489,88.2929
2/21/2024,February,Gampaha,25.0092,85.2489
03/01/2024,March,Gampaha,41.3348,94.8929
03/11/2024,March,Gampaha,45.9582,112.3021
3/21/2024,March,Gampaha,52.0014,139.2943
04/01/2024,April,Gampaha,82.5674,180.527
04/11/2024,April,Gampaha,86.2135,220.7823
4/21/2024,April,Gampaha,96.8191,265.6
05/01/2024,May,Gampaha,96.034,279.0667
05/11/2024,May,Gampaha,98.5071,291.3603
5/21/2024,May,Gampaha,100.3241,294.8652
06/01/2024,June,Gampaha,93.2043,292.0355
06/11/2024,June,Gampaha,77.9759,271.5043
6/21/2024,June,Gampaha,73.9702,245.1504
07/01/2024,July,Gampaha,49.1504,201.0965
07/11/2024,July,Gampaha,47.9199,171.0404
7/21/2024,July,Gampaha,44.5206,141.5908
08/01/2024,August,Gampaha,28.795,121.2355
08/11/2024,August,Gampaha,44.9844,118.3
8/21/2024,August,Gampaha,48.0823,121.8617
09/01/2024,September,Gampaha,67.8809,160.9475
09/11/2024,September,Gampaha,72.0482,188.0113
9/21/2024,September,Gampaha,87.4461,227.3752
10/01/2024,Octomber,Gampaha,110.7433,270.2376
10/11/2024,Octomber,Gampaha,142.9865,341.1759
10/21/2024,Octomber,Gampaha,155.0099,408.7397
11/01/2024,November,Gampaha,121.295,419.2915
11/11/2024,November,Gampaha,105.334,381.639
11/21/2024,November,Gampaha,115.3291,341.9582
12/01/2024,December,Gampaha,57.8624,278.5255
12/11/2024,December,Gampaha,48.3319,221.5234
12/21/2024,December,Gampaha,40.8035,146.9979
01/01/2020,January,Kalutara,49.5635,187.4865
01/11/2020,January,Kalutara,40.3096,151.9795
1/21/2020,January,Kalutara,44.9083,134.7814
02/01/2020,February,Kalutara,44.1705,129.3885
02/11/2020,February,Kalutara,41.1045,130.1833
2/21/2020,February,Kalutara,32.2096,117.4846
03/01/2020,March,Kalutara,50.7442,124.0583
03/11/2020,March,Kalutara,61.9564,144.9103
3/21/2020,March,Kalutara,65.8962,178.5968
04/01/2020,April,Kalutara,98.1974,226.05
04/11/2020,April,Kalutara,97.2564,261.35
4/21/2020,April,Kalutara,113.1179,308.5718
05/01/2020,May,Kalutara,152.7872,363.1615
05/11/2020,May,Kalutara,157.0474,422.9526
5/21/2020,May,Kalutara,152.7808,462.6154
06/01/2020,June,Kalutara,120.1474,429.9756
06/11/2020,June,Kalutara,98.0596,370.9878
6/21/2020,June,Kalutara,91.5237,309.7308
07/01/2020,July,Kalutara,66.3827,255.966
07/11/2020,July,Kalutara,73.1135,231.0199
7/21/2020,July,Kalutara,68.0532,207.5494
08/01/2020,August,Kalutara,46.3051,187.4718
08/11/2020,August,Kalutara,65.8558,180.2141
8/21/2020,August,Kalutara,75.5212,187.6821
09/01/2020,September,Kalutara,109.7019,251.0788
09/11/2020,September,Kalutara,116.1237,301.3468
9/21/2020,September,Kalutara,140.9429,366.7686
10/01/2020,Octomber,Kalutara,119.7295,376.7962
10/11/2020,Octomber,Kalutara,159.4647,420.1372
10/21/2020,Octomber,Kalutara,158.3346,437.5288
11/01/2020,November,Kalutara,135.4103,453.2096
11/11/2020,November,Kalutara,130.8282,424.5731
11/21/2020,November,Kalutara,139.0071,405.2455
12/01/2020,December,Kalutara,85.1885,355.0237
12/11/2020,December,Kalutara,75.8167,300.0122
12/21/2020,December,Kalutara,62.1064,223.1115
01/01/2021,January,Kalutara,49.5635,187.4865
01/11/2021,January,Kalutara,40.3096,151.9795
1/21/2021,January,Kalutara,44.9083,134.7814
02/01/2021,February,Kalutara,44.1705,129.3885
02/11/2021,February,Kalutara,41.1045,130.1833
2/21/2021,February,Kalutara,32.2096,117.4846
03/01/2021,March,Kalutara,50.7442,124.0583
03/11/2021,March,Kalutara,61.9564,144.9103
3/21/2021,March,Kalutara,65.8962,178.5968
04/01/2021,April,Kalutara,98.1974,226.05
04/11/2021,April,Kalutara,97.2564,261.35
4/21/2021,April,Kalutara,113.1179,308.5718
05/01/2021,May,Kalutara,152.7872,363.1615
05/11/2021,May,Kalutara,157.0474,422.9526
5/21/2021,May,Kalutara,152.7808,462.6154
06/01/2021,June,Kalutara,120.1474,429.9756
06/11/2021,June,Kalutara,98.0596,370.9878
6/21/2021,June,Kalutara,91.5237,309.7308
07/01/2021,July,Kalutara,66.3827,255.966
07/11/2021,July,Kalutara,73.1135,231.0199
7/21/2021,July,Kalutara,68.0532,207.5494
08/01/2021,August,Kalutara,46.3051,187.4718
08/11/2021,August,Kalutara,65.8558,180.2141
8/21/2021,August,Kalutara,75.5212,187.6821
09/01/2021,September,Kalutara,109.7019,251.0788
09/11/2021,September,Kalutara,116.1237,301.3468
9/21/2021,September,Kalutara,140.9429,366.7686
10/01/2021,Octomber,Kalutara,119.7295,376.7962
10/11/2021,Octomber,Kalutara,159.4647,420.1372
10/21/2021,Octomber,Kalutara,158.3346,437.5288
11/01/2021,November,Kalutara,135.4103,453.2096
11/11/2021,November,Kalutara,130.8282,424.5731
11/21/2021,November,Kalutara,139.0071,405.2455
12/01/2021,December,Kalutara,85.1885,355.0237
12/11/2021,December,Kalutara,75.8167,300.0122
12/21/2021,December,Kalutara,62.1064,223.1115
01/01/2022,January,Kalutara,49.5635,187.4865
01/11/2022,January,Kalutara,40.3096,151.9795
1/21/2022,January,Kalutara,44.9083,134.7814
02/01/2022,February,Kalutara,44.1705,129.3885
02/11/2022,February,Kalutara,41.1045,130.1833
2/21/2022,February,Kalutara,32.2096,117.4846
03/01/2022,March,Kalutara,50.7442,124.0583
03/11/2022,March,Kalutara,61.9564,144.9103
3/21/2022,March,Kalutara,65.8962,178.5968
04/01/2022,April,Kalutara,98.1974,226.05
04/11/2022,April,Kalutara,97.2564,261.35
4/21/2022,April,Kalutara,113.1179,308.5718
05/01/2022,May,Kalutara,152.7872,363.1615
05/11/2022,May,Kalutara,157.0474,422.9526
5/21/2022,May,Kalutara,152.7808,462.6154
06/01/2022,June,Kalutara,120.1474,429.9756
06/11/2022,June,Kalutara,98.0596,370.9878
6/21/2022,June,Kalutara,91.5237,309.7308
07/01/2022,July,Kalutara,66.3827,255.966
07/11/2022,July,Kalutara,73.1135,231.0199
7/21/2022,July,Kalutara,68.0532,207.5494
08/01/2022,August,Kalutara,46.3051,187.4718
08/11/2022,August,Kalutara,65.8558,180.2141
8/21/2022,August,Kalutara,75.5212,187.6821
09/01/2022,September,Kalutara,109.7019,251.0788
09/11/2022,September,Kalutara,116.1237,301.3468
9/21/2022,September,Kalutara,140.9429,366.7686
10/01/2022,Octomber,Kalutara,119.7295,376.7962
10/11/2022,Octomber,Kalutara,159.4647,420.1372
10/21/2022,Octomber,Kalutara,158.3346,437.5288
11/01/2022,November,Kalutara,135.4103,453.2096
11/11/2022,November,Kalutara,130.8282,424.5731
11/21/2022,November,Kalutara,139.0071,405.2455
12/01/2022,December,Kalutara,85.1885,355.0237
12/11/2022,December,Kalutara,75.8167,300.0122
12/21/2022,December,Kalutara,62.1064,223.1115
01/01/2023,January,Kalutara,49.5635,187.4865
01/11/2023,January,Kalutara,40.3096,151.9795
1/21/2023,January,Kalutara,44.9083,134.7814
02/01/2023,February,Kalutara,44.1705,129.3885
02/11/2023,February,Kalutara,41.1045,130.1833
2/21/2023,February,Kalutara,32.2096,117.4846
03/01/2023,March,Kalutara,50.7442,124.0583
03/11/2023,March,Kalutara,61.9564,144.9103
3/21/2023,March,Kalutara,65.8962,178.5968
04/01/2023,April,Kalutara,98.1974,226.05
04/11/2023,April,Kalutara,97.2564,261.35
4/21/2023,April,Kalutara,113.1179,308.5718
05/01/2023,May,Kalutara,152.7872,363.1615
05/11/2023,May,Kalutara,157.0474,422.9526
5/21/2023,May,Kalutara,152.7808,462.6154
06/01/2023,June,Kalutara,120.1474,429.9756
06/11/2023,June,Kalutara,98.0596,370.9878
6/21/2023,June,Kalutara,91.5237,309.7308
07/01/2023,July,Kalutara,66.3827,255.966
07/11/2023,July,Kalutara,73.1135,231.0199
7/21/2023,July,Kalutara,68.0532,207.5494
08/01/2023,August,Kalutara,46.3051,187.4718
08/11/2023,August,Kalutara,65.8558,180.2141
8/21/2023,August,Kalutara,75.5212,187.6821
09/01/2023,September,Kalutara,109.7019,251.0788
09/11/2023,September,Kalutara,116.1237,301.3468
9/21/2023,September,Kalutara,140.9429,366.7686
10/01/2023,Octomber,Kalutara,119.7295,376.7962
10/11/2023,Octomber,Kalutara,159.4647,420.1372
10/21/2023,Octomber,Kalutara,158.3346,437.5288
11/01/2023,November,Kalutara,135.4103,453.2096
11/11/2023,November,Kalutara,130.8282,424.5731
11/21/2023,November,Kalutara,139.0071,405.2455
12/01/2023,December,Kalutara,85.1885,355.0237
12/11/2023,December,Kalutara,75.8167,300.0122
12/21/2023,December,Kalutara,62.1064,223.1115
01/01/2024,January,Kalutara,49.5635,187.4865
01/11/2024,January,Kalutara,40.3096,151.9795
1/21/2024,January,Kalutara,44.9083,134.7814
02/01/2024,February,Kalutara,44.1705,129.3885
02/11/2024,February,Kalutara,41.1045,130.1833
2/21/2024,February,Kalutara,32.2096,117.4846
03/01/2024,March,Kalutara,50.7442,124.0583
03/11/2024,March,Kalutara,61.9564,144.9103
3/21/2024,March,Kalutara,65.8962,178.5968
04/01/2024,April,Kalutara,98.1974,226.05
04/11/2024,April,Kalutara,97.2564,261.35
4/21/2024,April,Kalutara,113.1179,308.5718
05/01/2024,May,Kalutara,152.7872,363.1615
05/11/2024,May,Kalutara,157.0474,422.9526
5/21/2024,May,Kalutara,152.7808,462.6154
06/01/2024,June,Kalutara,120.1474,429.9756
06/11/2024,June,Kalutara,98.0596,370.9878
6/21/2024,June,Kalutara,91.5237,309.7308
07/01/2024,July,Kalutara,66.3827,255.966
07/11/2024,July,Kalutara,73.1135,231.0199
7/21/2024,July,Kalutara,68.0532,207.5494
08/01/2024,August,Kalutara,46.3051,187.4718
08/11/2024,August,Kalutara,65.8558,180.2141
8/21/2024,August,Kalutara,75.5212,187.6821
09/01/2024,September,Kalutara,109.7019,251.0788
09/11/2024,September,Kalutara,116.1237,301.3468
9/21/2024,September,Kalutara,140.9429,366.7686
10/01/2024,Octomber,Kalutara,119.7295,376.7962
10/11/2024,Octomber,Kalutara,159.4647,420.1372
10/21/2024,Octomber,Kalutara,158.3346,437.5288
11/01/2024,November,Kalutara,135.4103,453.2096
11/11/2024,November,Kalutara,130.8282,424.5731
11/21/2024,November,Kalutara,139.0071,405.2455
12/01/2024,December,Kalutara,85.1885,355.0237
12/11/2024,December,Kalutara,75.8167,300.0122
12/21/2024,December,Kalutara,62.1064,223.1115
01/01/2020,January,Ampara,89.6229,321.4433
01/11/2020,January,Ampara,74.6769,263.6032
1/21/2020,January,Ampara,66.3984,230.6982
02/01/2020,February,Ampara,59.3576,200.4329
02/11/2020,February,Ampara,44.2249,169.981
2/21/2020,February,Ampara,37.4624,141.0449
03/01/2020,March,Ampara,25.7825,107.4698
03/11/2020,March,Ampara,24.8347,88.0796
3/21/2020,March,Ampara,25.8896,76.5068
04/01/2020,April,Ampara,31.305,82.0293
04/11/2020,April,Ampara,34.1329,91.3274
4/21/2020,April,Ampara,32.2605,97.6984
05/01/2020,May,Ampara,29.5603,95.9537
05/11/2020,May,Ampara,27.624,89.4449
5/21/2020,May,Ampara,21.222,78.4063
06/01/2020,June,Ampara,10.9975,59.8435
06/11/2020,June,Ampara,8.2744,40.4939
6/21/2020,June,Ampara,8.2175,27.4893
07/01/2020,July,Ampara,12.5308,29.0227
07/11/2020,July,Ampara,15.3166,36.0649
7/21/2020,July,Ampara,15.2358,43.0832
08/01/2020,August,Ampara,17.1338,47.6862
08/11/2020,August,Ampara,21.8397,54.2093
8/21/2020,August,Ampara,22.0333,61.0068
09/01/2020,September,Ampara,18.6197,62.4927
09/11/2020,September,Ampara,16.1946,56.8476
9/21/2020,September,Ampara,29.82,64.6342
10/01/2020,Octomber,Ampara,39.7125,85.727
10/11/2020,Octomber,Ampara,58.1705,127.7029
10/21/2020,Octomber,Ampara,85.8385,183.7215
11/01/2020,November,Ampara,106.5941,250.6032
11/11/2020,November,Ampara,101.124,293.5567
11/21/2020,November,Ampara,113.2964,321.0145
12/01/2020,December,Ampara,108.3415,322.7619
12/11/2020,December,Ampara,132.517,354.1549
12/21/2020,December,Ampara,99.3034,340.1619
01/01/2021,January,Ampara,89.6229,321.4433
01/11/2021,January,Ampara,74.6769,263.6032
1/21/2021,January,Ampara,66.3984,230.6982
02/01/2021,February,Ampara,59.3576,200.4329
02/11/2021,February,Ampara,44.2249,169.981
2/21/2021,February,Ampara,37.4624,141.0449
03/01/2021,March,Ampara,25.7825,107.4698
03/11/2021,March,Ampara,24.8347,88.0796
3/21/2021,March,Ampara,25.8896,76.5068
04/01/2021,April,Ampara,31.305,82.0293
04/11/2021,April,Ampara,34.1329,91.3274
4/21/2021,April,Ampara,32.2605,97.6984
05/01/2021,May,Ampara,29.5603,95.9537
05/11/2021,May,Ampara,27.624,89.4449
5/21/2021,May,Ampara,21.222,78.4063
06/01/2021,June,Ampara,10.9975,59.8435
06/11/2021,June,Ampara,8.2744,40.4939
6/21/2021,June,Ampara,8.2175,27.4893
07/01/2021,July,Ampara,12.5308,29.0227
07/11/2021,July,Ampara,15.3166,36.0649
7/21/2021,July,Ampara,15.2358,43.0832
08/01/2021,August,Ampara,17.1338,47.6862
08/11/2021,August,Ampara,21.8397,54.2093
8/21/2021,August,Ampara,22.0333,61.0068
09/01/2021,September,Ampara,18.6197,62.4927
09/11/2021,September,Ampara,16.1946,56.8476
9/21/2021,September,Ampara,29.82,64.6342
10/01/2021,Octomber,Ampara,39.7125,85.727
10/11/2021,Octomber,Ampara,58.1705,127.7029
10/21/2021,Octomber,Ampara,85.8385,183.7215
11/01/2021,November,Ampara,106.5941,250.6032
11/11/2021,November,Ampara,101.124,293.5567
11/21/2021,November,Ampara,113.2964,321.0145
12/01/2021,December,Ampara,108.3415,322.7619
12/11/2021,December,Ampara,132.517,354.1549
12/21/2021,December,Ampara,99.3034,340.1619
01/01/2022,January,Ampara,89.6229,321.4433
01/11/2022,January,Ampara,74.6769,263.6032
1/21/2022,January,Ampara,66.3984,230.6982
02/01/2022,February,Ampara,59.3576,200.4329
02/11/2022,February,Ampara,44.2249,169.981
2/21/2022,February,Ampara,37.4624,141.0449
03/01/2022,March,Ampara,25.7825,107.4698
03/11/2022,March,Ampara,24.8347,88.0796
3/21/2022,March,Ampara,25.8896,76.5068
04/01/2022,April,Ampara,31.305,82.0293
04/11/2022,April,Ampara,34.1329,91.3274
4/21/2022,April,Ampara,32.2605,97.6984
05/01/2022,May,Ampara,29.5603,95.9537
05/11/2022,May,Ampara,27.624,89.4449
5/21/2022,May,Ampara,21.222,78.4063
06/01/2022,June,Ampara,10.9975,59.8435
06/11/2022,June,Ampara,8.2744,40.4939
6/21/2022,June,Ampara,8.2175,27.4893
07/01/2022,July,Ampara,12.5308,29.0227
07/11/2022,July,Ampara,15.3166,36.0649
7/21/2022,July,Ampara,15.2358,43.0832
08/01/2022,August,Ampara,17.1338,47.6862
08/11/2022,August,Ampara,21.8397,54.2093
8/21/2022,August,Ampara,22.0333,61.0068
09/01/2022,September,Ampara,18.6197,62.4927
09/11/2022,September,Ampara,16.1946,56.8476
9/21/2022,September,Ampara,29.82,64.6342
10/01/2022,Octomber,Ampara,39.7125,85.727
10/11/2022,Octomber,Ampara,58.1705,127.7029
10/21/2022,Octomber,Ampara,85.8385,183.7215
11/01/2022,November,Ampara,106.5941,250.6032
11/11/2022,November,Ampara,101.124,293.5567
11/21/2022,November,Ampara,113.2964,321.0145
12/01/2022,December,Ampara,108.3415,322.7619
12/11/2022,December,Ampara,132.517,354.1549
12/21/2022,December,Ampara,99.3034,340.1619
01/01/2023,January,Ampara,89.6229,321.4433
01/11/2023,January,Ampara,74.6769,263.6032
1/21/2023,January,Ampara,66.3984,230.6982
02/01/2023,February,Ampara,59.3576,200.4329
02/11/2023,February,Ampara,44.2249,169.981
2/21/2023,February,Ampara,37.4624,141.0449
03/01/2023,March,Ampara,25.7825,107.4698
03/11/2023,March,Ampara,24.8347,88.0796
3/21/2023,March,Ampara,25.8896,76.5068
04/01/2023,April,Ampara,31.305,82.0293
04/11/2023,April,Ampara,34.1329,91.3274
4/21/2023,April,Ampara,32.2605,97.6984
05/01/2023,May,Ampara,29.5603,95.9537
05/11/2023,May,Ampara,27.624,89.4449
5/21/2023,May,Ampara,21.222,78.4063
06/01/2023,June,Ampara,10.9975,59.8435
06/11/2023,June,Ampara,8.2744,40.4939
6/21/2023,June,Ampara,8.2175,27.4893
07/01/2023,July,Ampara,12.5308,29.0227
07/11/2023,July,Ampara,15.3166,36.0649
7/21/2023,July,Ampara,15.2358,43.0832
08/01/2023,August,Ampara,17.1338,47.6862
08/11/2023,August,Ampara,21.8397,54.2093
8/21/2023,August,Ampara,22.0333,61.0068
09/01/2023,September,Ampara,18.6197,62.4927
09/11/2023,September,Ampara,16.1946,56.8476
9/21/2023,September,Ampara,29.82,64.6342
10/01/2023,Octomber,Ampara,39.7125,85.727
10/11/2023,Octomber,Ampara,58.1705,127.7029
10/21/2023,Octomber,Ampara,85.8385,183.7215
11/01/2023,November,Ampara,106.5941,250.6032
11/11/2023,November,Ampara,101.124,293.5567
11/21/2023,November,Ampara,113.2964,321.0145
12/01/2023,December,Ampara,108.3415,322.7619
12/11/2023,December,Ampara,132.517,354.1549
12/21/2023,December,Ampara,99.3034,340.1619
01/01/2024,January,Ampara,89.6229,321.4433
01/11/2024,January,Ampara,74.6769,263.6032
1/21/2024,January,Ampara,66.3984,230.6982
02/01/2024,February,Ampara,59.3576,200.4329
02/11/2024,February,Ampara,44.2249,169.981
2/21/2024,February,Ampara,37.4624,141.0449
03/01/2024,March,Ampara,25.7825,107.4698
03/11/2024,March,Ampara,24.8347,88.0796
3/21/2024,March,Ampara,25.8896,76.5068
04/01/2024,April,Ampara,31.305,82.0293
04/11/2024,April,Ampara,34.1329,91.3274
4/21/2024,April,Ampara,32.2605,97.6984
05/01/2024,May,Ampara,29.5603,95.9537
05/11/2024,May,Ampara,27.624,89.4449
5/21/2024,May,Ampara,21.222,78.4063
06/01/2024,June,Ampara,10.9975,59.8435
06/11/2024,June,Ampara,8.2744,40.4939
6/21/2024,June,Ampara,8.2175,27.4893
07/01/2024,July,Ampara,12.5308,29.0227
07/11/2024,July,Ampara,15.3166,36.0649
7/21/2024,July,Ampara,15.2358,43.0832
08/01/2024,August,Ampara,17.1338,47.6862
08/11/2024,August,Ampara,21.8397,54.2093
8/21/2024,August,Ampara,22.0333,61.0068
09/01/2024,September,Ampara,18.6197,62.4927
09/11/2024,September,Ampara,16.1946,56.8476
9/21/2024,September,Ampara,29.82,64.6342
10/01/2024,Octomber,Ampara,39.7125,85.727
10/11/2024,Octomber,Ampara,58.1705,127.7029
